val,DN_TID,x,y,UFID,NAME,SCLS,FMTA
61.00000000000000000,DT_69,126.964,37.568548,ARB030000000001S8,냉천동,,
4638.00000000000000000,DT_70,126.967,37.539981,ARB030000000008OB,용문동,,
955.00000000000000000,DT_71,126.908,37.518263,ARB0300000000080N,영등포동3가,,
1362.00000000000000000,DT_72,126.988,37.583924,ARB0300000000005K,가회동,,
687.00000000000000000,DT_73,127.025,37.580688,ARB030000000004I1,보문동4가,,
252.00000000000000000,DT_74,127.001,37.564735,ARB0300000000087U,예관동,,
16338.00000000000000000,DT_75,126.950,37.539759,ARB030000000002O5,도화동,,
17900.00000000000000000,DT_76,127.100,37.476268,ARB030000000001O4,내곡동,,
33400.00000000000000000,DT_77,127.036,37.557660,ARB0300000000014K,금호동1가,,
33956.00000000000000000,DT_78,127.087,37.598477,ARB030000000003J1,면목동,,
1262.00000000000000000,DT_79,126.907,37.521075,ARB0300000000080N,영등포동3가,,
37.00000000000000000,DT_80,126.998,37.569637,ARB0300000000089W,예지동,,
37160.00000000000000000,DT_81,126.911,37.578802,ARB030000000001BR,남가좌동,,
19695.00000000000000000,DT_82,126.954,37.562420,ARB030000000002DU,대신동,,
2754.00000000000000000,DT_83,126.966,37.546008,ARB030000000000IX,공덕동,,
26219.00000000000000000,DT_84,127.105,37.547833,ARB030000000000Q5,광장동,,
57236.00000000000000000,DT_85,126.854,37.554565,ARB030000000001P5,내발산동,,
88739.00000000000000000,DT_86,126.885,37.494235,ARB0300000000002H,가리봉동,,
50595.00000000000000000,DT_87,127.129,37.530494,ARB030000000004BU,방이동,,
1.00000000000000000,DT_88,126.982,37.563955,ARB030000000004VE,북창동,,
338.00000000000000000,DT_89,126.967,37.563331,ARB0300000000046P,미근동,,
105.00000000000000000,DT_90,126.980,37.577262,ARB0300000000060L,세종로,,
40917.00000000000000000,DT_91,127.009,37.515103,ARB030000000002TA,동빙고동,,
2400.00000000000000000,DT_92,126.999,37.584700,ARB030000000003M4,명륜1가,,
2668.00000000000000000,DT_93,126.972,37.552072,ARB0300000000006L,갈월동,,
15250.00000000000000000,DT_94,127.074,37.553037,ARB0300000000010G,군자동,,
5631.00000000000000000,DT_95,127.062,37.444075,ARB030000000006WH,신원동,,
28879.00000000000000000,DT_96,127.037,37.471970,ARB030000000002IZ,도곡동,,
1023.00000000000000000,DT_97,126.981,37.590755,ARB030000000004SB,부암동,,
9816.00000000000000000,DT_98,126.896,37.517270,ARB030000000003ZH,문래동2가,,
31474.00000000000000000,DT_99,127.132,37.476873,ARB0300000000001G,가락동,,
7713.00000000000000000,DT_100,127.051,37.593736,ARB03000000000B3T,청량리동,,
614.00000000000000000,DT_101,127.008,37.563945,ARB030000000000R6,광희동1가,,
3485.00000000000000000,DT_102,126.884,37.516683,ARB0300000000042L,문래동5가,,
21222.00000000000000000,DT_103,127.050,37.524396,ARB030000000001WC,논현동,,
1683.00000000000000000,DT_104,126.955,37.535774,ARB030000000002O5,도화동,,
